Lat,Lon,VSM,TAV,TAH,Tsoil,Tveg,VWC,S%,C%,VSM_err
49.6948,-97.7516,0.2967,272.55,216.74,19.9,19.9,1.9,0.1,0.65,0.0161
49.7008,-98.1198,0.2476,261.83,239.09,19.6,19.6,2.17,0.72,0.21,0.0179
49.7008,-98.1146,0.2527,260.5,238.27,19.6,19.6,2.48,0.74,0.18,0.0204
49.7008,-98.1094,0.2446,260.27,237.06,19.6,19.6,2.3,0.75,0.16,0.0166
49.7008,-98.1043,0.2502,258.91,236.62,19.6,19.6,2.12,0.77,0.14,0.0178
49.7008,-98.0991,0.2364,257.98,236.56,19.6,19.6,1.71,0.78,0.12,0.0131
49.7008,-98.0939,0.2352,258.91,236.17,19.6,19.6,1.78,0.8,0.1,0.0135
49.7008,-98.0887,0.22,260.64,235.96,19.6,19.6,1.59,0.8,0.1,0.0124
49.7008,-98.0835,0.2133,261.91,236.78,19.6,19.6,1.63,0.8,0.1,0.0147
49.7008,-98.0783,0.213,261.51,238.17,19.6,19.6,1.52,0.79,0.11,0.0161
49.7008,-98.0731,0.2182,260.49,238.77,19.6,19.6,1.95,0.78,0.13,0.0149
49.7008,-98.0679,0.2189,260.57,238.82,19.5,19.5,2.52,0.78,0.13,0.018
49.7008,-98.0628,0.2299,261.32,238.47,19.5,19.5,2.62,0.79,0.11,0.0181
49.7008,-98.0576,0.2243,263.04,237.08,19.5,19.5,2.37,0.8,0.1,0.0163
49.7008,-98.0524,0.1915,266.83,235.55,19.5,19.5,1.7,0.8,0.1,0.0124
49.7008,-98.0472,0.1795,269.22,235.82,19.5,19.5,2.04,0.76,0.13,0.0308
49.7008,-98.042,0.1929,269.14,237.61,19.5,19.5,2.12,0.7,0.18,0.0379
49.7008,-98.0368,0.2191,268.95,240.45,19.5,19.5,2.73,0.62,0.23,0.0181
49.7008,-98.0316,0.2327,270.09,242.86,19.5,19.5,3.07,0.6,0.25,0.0213
49.7008,-98.0265,0.2422,272.6,244.16,19.5,19.5,3.18,0.57,0.28,0.0261
49.7008,-98.0213,0.2534,273.49,245.11,19.5,19.5,2.98,0.47,0.36,0.0218
49.7008,-98.0161,0.2896,272.7,244.9,19.6,19.6,2.93,0.33,0.47,0.018
49.7008,-98.0109,0.3169,272.03,243.67,19.6,19.6,2.38,0.18,0.59,0.0195
49.7008,-98.0057,0.323,270.74,243.09,19.6,19.6,1.85,0.1,0.65,0.016
49.7008,-98.0005,0.3253,268.87,242.85,19.6,19.6,1.44,0.1,0.65,0.0266
49.7008,-97.9953,0.3268,267.71,242.05,19.6,19.6,1.18,0.1,0.65,0.0241
49.7008,-97.9901,0.3148,268.57,240.63,19.6,19.6,1.13,0.1,0.65,0.0235
49.7008,-97.985,0.2786,271.61,240.04,19.6,19.6,1.0,0.1,0.65,0.0186
49.7008,-97.9798,0.2417,275.44,240.42,19.6,19.6,0.97,0.1,0.65,0.0174
49.7008,-97.9746,0.2289,278.36,242.09,19.6,19.6,1.41,0.1,0.65,0.0254
49.7008,-97.9694,0.2388,278.91,243.34,19.6,19.6,2.04,0.1,0.65,0.0413
49.7008,-97.9642,0.3008,275.6,241.56,19.6,19.6,2.65,0.1,0.65,0.0206
49.7008,-97.959,0.3796,271.09,236.85,19.6,19.6,2.89,0.1,0.65,0.0355
49.7008,-97.9538,0.3288,271.79,234.68,19.6,19.6,2.38,0.1,0.65,0.0216
49.7008,-97.9487,0.3012,272.18,234.41,19.6,19.6,1.78,0.1,0.65,0.0318
49.7008,-97.9435,0.284,271.25,234.11,19.6,19.6,1.08,0.1,0.65,0.0232
49.7008,-97.9383,0.2822,269.79,233.5,19.6,19.6,0.64,0.1,0.65,0.0156
49.7008,-97.9331,0.2983,267.91,232.08,19.7,19.7,0.62,0.1,0.65,0.0165
49.7008,-97.9279,0.3108,267.19,232.14,19.7,19.7,0.65,0.1,0.65,0.0164
49.7008,-97.9227,0.3082,268.1,233.28,19.7,19.7,0.71,0.1,0.65,0.0171
49.7008,-97.9175,0.2952,270.71,234.14,19.7,19.7,1.02,0.1,0.65,0.0172
49.7008,-97.9123,0.2702,273.61,235.35,19.7,19.7,1.22,0.1,0.65,0.0211
49.7008,-97.9072,0.2626,274.57,235.62,19.7,19.7,1.33,0.1,0.65,0.0196
49.7008,-97.902,0.2794,272.61,233.36,19.7,19.7,1.35,0.1,0.65,0.0207
49.7008,-97.8968,0.2913,270.09,230.43,19.7,19.7,1.12,0.1,0.65,0.02
49.7008,-97.8916,0.2834,270.13,230.4,19.7,19.7,1.06,0.1,0.65,0.0173
49.7008,-97.8864,0.2653,271.13,231.29,19.7,19.7,0.82,0.1,0.65,0.0155
49.7008,-97.8812,0.2559,272.46,231.91,19.7,19.7,0.8,0.1,0.65,0.0155
49.7008,-97.876,0.2575,274.13,232.2,19.7,19.7,1.18,0.1,0.65,0.0205
49.7008,-97.8709,0.277,275.83,234.98,19.7,19.7,2.04,0.1,0.65,0.0459
49.7008,-97.8657,0.3049,277.7,241.93,19.7,19.7,2.94,0.1,0.65,0.0235
49.7008,-97.8605,0.3309,278.83,249.05,19.7,19.7,3.46,0.1,0.65,0.0288
49.7008,-97.8553,0.3117,279.94,252.74,19.7,19.7,3.52,0.1,0.65,0.0319
49.7008,-97.8501,0.2995,280.83,251.03,19.7,19.7,3.5,0.1,0.65,0.0292
49.7008,-97.8449,0.3339,278.92,246.16,19.7,19.7,3.54,0.1,0.65,0.0345
49.7008,-97.8397,0.3396,274.73,240.81,19.7,19.7,2.89,0.1,0.65,0.0302
49.7008,-97.8345,0.3225,271.0,234.56,19.7,19.7,2.05,0.1,0.65,0.0381
49.7008,-97.8294,0.2912,270.9,231.26,19.8,19.8,1.35,0.1,0.65,0.0272
49.7008,-97.8242,0.2745,272.56,230.93,19.8,19.8,1.28,0.1,0.65,0.0241
49.7008,-97.819,0.2838,274.14,230.57,19.8,19.8,1.86,0.1,0.65,0.0146
49.7008,-97.8138,0.2999,275.12,230.47,19.9,19.9,2.43,0.1,0.65,0.0186
49.7008,-97.8086,0.3073,275.03,232.64,19.9,19.9,2.56,0.1,0.65,0.0175
49.7008,-97.8034,0.3268,274.48,237.36,19.9,19.9,2.71,0.1,0.65,0.0194
49.7008,-97.7982,0.3215,274.92,240.86,19.9,19.9,2.71,0.1,0.65,0.025
49.7008,-97.7931,0.3305,275.24,240.05,19.9,19.9,2.9,0.1,0.65,0.0297
49.7008,-97.7879,0.3668,274.06,236.59,19.9,19.9,3.13,0.1,0.65,0.0369
49.7008,-97.7827,0.388,271.58,231.05,19.9,19.9,2.97,0.1,0.65,0.0293
49.7008,-97.7775,0.4024,269.01,224.55,19.9,19.9,2.74,0.1,0.65,0.0265
49.7008,-97.7723,0.3776,267.88,220.68,19.9,19.9,2.35,0.1,0.65,0.0206
49.7008,-97.7671,0.3391,268.14,219.34,19.9,19.9,1.88,0.1,0.65,0.018
49.7008,-97.7619,0.3152,268.65,218.86,19.9,19.9,1.57,0.1,0.65,0.0151
49.7008,-97.7567,0.3145,268.85,218.65,19.9,19.9,1.59,0.1,0.65,0.0125
49.7008,-97.7516,0.3445,267.26,216.34,19.9,19.9,1.88,0.1,0.65,0.0178
49.7069,-98.1198,0.2497,262.51,239.89,19.6,19.6,2.58,0.71,0.21,0.022
49.7069,-98.1146,0.2377,261.57,239.92,19.6,19.6,2.83,0.73,0.19,0.022
49.7069,-98.1094,0.2327,261.16,239.36,19.6,19.6,2.79,0.74,0.18,0.0191
49.7069,-98.1043,0.224,260.49,238.21,19.6,19.6,2.88,0.76,0.15,0.0237
49.7069,-98.0991,0.2292,259.29,236.25,19.6,19.6,2.22,0.77,0.14,0.0154
49.7069,-98.0939,0.2366,258.89,234.72,19.6,19.6,1.93,0.79,0.12,0.0164
49.7069,-98.0887,0.2413,259.59,234.48,19.6,19.6,1.63,0.8,0.1,0.0173
49.7069,-98.0835,0.2309,260.71,235.97,19.6,19.6,1.58,0.79,0.11,0.0138
49.7069,-98.0783,0.2206,261.52,238.13,19.6,19.6,1.82,0.78,0.13,0.0171
49.7069,-98.0731,0.2195,261.59,238.88,19.6,19.6,2.34,0.78,0.12,0.0179
49.7069,-98.0679,0.2139,261.39,238.61,19.6,19.6,2.49,0.78,0.12,0.016
49.7069,-98.0628,0.2092,261.61,237.9,19.5,19.5,2.36,0.78,0.13,0.0187
49.7069,-98.0576,0.1911,263.25,236.36,19.5,19.5,1.98,0.8,0.1,0.0126
49.7069,-98.0524,0.1734,266.46,235.15,19.5,19.5,1.49,0.78,0.12,0.0114
49.7069,-98.0472,0.1913,268.28,236.29,19.5,19.5,1.29,0.73,0.16,0.0202
49.7069,-98.042,0.2122,268.42,238.88,19.5,19.5,1.73,0.66,0.2,0.0385
49.7069,-98.0368,0.2412,267.97,241.82,19.5,19.5,2.28,0.61,0.24,0.0193
49.7069,-98.0316,0.2619,268.35,243.63,19.5,19.5,2.94,0.53,0.28,0.0257
49.7069,-98.0265,0.2768,270.49,243.67,19.5,19.5,3.04,0.42,0.37,0.025
49.7069,-98.0213,0.2841,271.28,243.43,19.5,19.5,2.77,0.32,0.46,0.0201
49.7069,-98.0161,0.3349,270.91,242.36,19.6,19.6,2.89,0.17,0.58,0.022
49.7069,-98.0109,0.3451,270.54,241.26,19.6,19.6,2.55,0.1,0.65,0.0194
49.7069,-98.0057,0.3447,269.62,240.72,19.6,19.6,1.99,0.1,0.65,0.0199
49.7069,-98.0005,0.3287,268.07,239.83,19.6,19.6,1.44,0.1,0.65,0.0272
49.7069,-97.9953,0.3245,266.38,237.95,19.6,19.6,0.9,0.1,0.65,0.0156
49.7069,-97.9901,0.3089,266.71,236.76,19.6,19.6,0.7,0.1,0.65,0.0147
49.7069,-97.985,0.2806,270.17,238.01,19.6,19.6,0.74,0.1,0.65,0.0163
49.7069,-97.9798,0.2539,274.9,241.1,19.6,19.6,1.1,0.1,0.65,0.0168
49.7069,-97.9746,0.245,278.11,245.35,19.6,19.6,1.81,0.1,0.65,0.034
49.7069,-97.9694,0.267,277.83,247.13,19.6,19.6,2.43,0.1,0.65,0.0187
49.7069,-97.9642,0.347,273.04,243.37,19.6,19.6,2.78,0.1,0.65,0.0252
49.7069,-97.959,0.4134,268.18,236.1,19.6,19.6,2.75,0.1,0.65,0.0354
49.7069,-97.9538,0.3512,269.02,233.13,19.6,19.6,2.09,0.1,0.65,0.0253
49.7069,-97.9487,0.3172,269.87,232.99,19.6,19.6,1.54,0.1,0.65,0.0329
49.7069,-97.9435,0.2957,269.83,232.91,19.6,19.6,1.03,0.1,0.65,0.0167
49.7069,-97.9383,0.285,269.52,232.65,19.7,19.7,0.74,0.1,0.65,0.0146
49.7069,-97.9331,0.2916,268.97,233.03,19.7,19.7,0.76,0.1,0.65,0.0146
49.7069,-97.9279,0.2924,268.71,234.85,19.7,19.7,0.81,0.1,0.65,0.017
49.7069,-97.9227,0.2855,269.58,236.0,19.7,19.7,1.14,0.1,0.65,0.0189
49.7069,-97.9175,0.2616,272.57,236.17,19.7,19.7,1.19,0.1,0.65,0.0218
49.7069,-97.9123,0.2441,275.45,236.91,19.7,19.7,1.33,0.1,0.65,0.0197
49.7069,-97.9072,0.2475,275.34,236.31,19.7,19.7,1.26,0.1,0.65,0.0201
49.7069,-97.902,0.2723,272.98,233.54,19.7,19.7,1.25,0.1,0.65,0.0196
49.7069,-97.8968,0.2923,270.98,231.97,19.7,19.7,1.21,0.1,0.65,0.0171
49.7069,-97.8916,0.2788,271.61,233.18,19.7,19.7,0.9,0.1,0.65,0.0187
49.7069,-97.8864,0.2619,273.0,234.38,19.7,19.7,0.7,0.1,0.65,0.0134
49.7069,-97.8812,0.2513,274.68,236.01,19.7,19.7,0.81,0.1,0.65,0.0131
49.7069,-97.876,0.2427,277.19,238.61,19.7,19.7,1.38,0.1,0.65,0.0179
49.7069,-97.8709,0.2502,279.68,243.12,19.7,19.7,2.25,0.1,0.65,0.0434
49.7069,-97.8657,0.2655,281.04,248.81,19.7,19.7,2.96,0.1,0.65,0.0224
49.7069,-97.8605,0.2923,281.64,253.6,19.7,19.7,3.52,0.1,0.65,0.0348
49.7069,-97.8553,0.2864,281.78,254.11,19.7,19.7,3.56,0.1,0.65,0.028
49.7069,-97.8501,0.2939,280.41,250.28,19.7,19.7,3.3,0.1,0.65,0.0295
49.7069,-97.8449,0.3339,276.57,245.22,19.7,19.7,3.04,0.1,0.65,0.0248
49.7069,-97.8397,0.3393,271.76,239.65,19.7,19.7,2.3,0.1,0.65,0.0214
49.7069,-97.8345,0.3195,269.39,234.77,19.8,19.8,1.65,0.1,0.65,0.0337
49.7069,-97.8294,0.2966,270.14,233.48,19.8,19.8,1.28,0.1,0.65,0.0243
49.7069,-97.8242,0.2924,271.49,233.83,19.8,19.8,1.51,0.1,0.65,0.0292
49.7069,-97.819,0.3097,273.52,234.04,19.8,19.8,2.26,0.1,0.65,0.017
49.7069,-97.8138,0.3066,277.05,235.86,19.9,19.9,2.84,0.1,0.65,0.0266
49.7069,-97.8086,0.2718,279.29,239.78,19.9,19.9,2.68,0.1,0.65,0.0166
49.7069,-97.8034,0.2618,279.26,243.54,19.9,19.9,2.55,0.1,0.65,0.0168
49.7069,-97.7982,0.2648,278.95,244.32,19.9,19.9,2.6,0.1,0.65,0.0158
49.7069,-97.7931,0.2741,278.58,242.05,19.9,19.9,2.79,0.1,0.65,0.0247
49.7069,-97.7879,0.2895,277.41,238.49,19.9,19.9,2.88,0.1,0.65,0.0241
49.7069,-97.7827,0.3148,275.03,232.63,19.9,19.9,2.73,0.1,0.65,0.0275
49.7069,-97.7775,0.3434,271.77,225.38,19.9,19.9,2.46,0.1,0.65,0.0151
49.7069,-97.7723,0.3401,269.33,219.22,19.9,19.9,1.94,0.1,0.65,0.0196
49.7069,-97.7671,0.3362,269.12,215.38,19.9,19.9,1.81,0.1,0.65,0.0453
49.7069,-97.7619,0.3252,270.18,213.61,19.9,19.9,1.81,0.1,0.65,0.0407
49.7069,-97.7567,0.2972,271.88,212.64,19.9,19.9,1.6,0.1,0.65,0.0262
49.7069,-97.7516,0.271,274.45,211.83,19.9,19.9,1.52,0.1,0.65,0.0299
49.7129,-98.1198,0.2588,262.29,240.22,19.6,19.6,4.33,0.68,0.24,0.0374
49.7129,-98.1146,0.2455,261.76,240.28,19.6,19.6,4.56,0.71,0.2,0.041
49.7129,-98.1094,0.242,261.92,240.59,19.6,19.6,4.94,0.7,0.23,0.0377
49.7129,-98.1043,,262.33,240.26,19.6,19.6,5.25,0.73,0.19,
49.7129,-98.0991,0.2228,262.07,238.04,19.6,19.6,4.28,0.76,0.16,0.0273
49.7129,-98.0939,0.2278,261.35,235.61,19.6,19.6,3.45,0.77,0.14,0.0258
49.7129,-98.0887,0.2387,259.95,234.67,19.6,19.6,2.22,0.78,0.12,0.016
49.7129,-98.0835,0.2338,259.23,235.85,19.6,19.6,1.55,0.78,0.13,0.0154
49.7129,-98.0783,0.2287,260.27,237.9,19.6,19.6,1.6,0.77,0.13,0.0152
49.7129,-98.0731,0.2181,260.77,238.86,19.6,19.6,1.79,0.78,0.12,0.0164
49.7129,-98.0679,0.2075,259.91,238.62,19.6,19.6,1.72,0.79,0.11,0.0132
49.7129,-98.0628,0.1905,259.77,237.71,19.5,19.5,1.4,0.79,0.11,0.0108
49.7129,-98.0576,0.1791,261.39,236.19,19.5,19.5,1.28,0.77,0.13,0.0092
49.7129,-98.0524,0.1645,264.96,235.52,19.5,19.5,1.01,0.74,0.16,0.0094
49.7129,-98.0472,0.1695,268.07,237.63,19.5,19.5,0.95,0.72,0.18,0.0131
49.7129,-98.042,0.1984,269.75,240.92,19.5,19.5,1.85,0.69,0.2,0.0378
49.7129,-98.0368,0.2073,269.71,243.52,19.5,19.5,2.34,0.68,0.2,0.0527
49.7129,-98.0316,0.2254,269.29,244.39,19.5,19.5,2.56,0.63,0.22,0.017
49.7129,-98.0265,0.2434,270.32,244.38,19.5,19.5,2.52,0.47,0.34,0.0516
49.7129,-98.0213,0.307,270.67,245.5,19.5,19.5,2.29,0.28,0.5,0.0634
49.7129,-98.0161,0.3707,270.21,244.54,19.6,19.6,2.64,0.14,0.62,0.0268
49.7129,-98.0109,0.3841,269.98,242.25,19.6,19.6,2.85,0.1,0.65,0.029
49.7129,-98.0057,0.4054,269.33,240.69,19.6,19.6,2.92,0.1,0.65,0.0273
49.7129,-98.0005,0.3848,267.99,238.95,19.6,19.6,2.37,0.1,0.65,0.0203
49.7129,-97.9953,0.3645,266.54,237.19,19.6,19.6,2.0,0.1,0.65,0.0177
49.7129,-97.9901,0.3538,266.77,237.23,19.6,19.6,1.84,0.1,0.65,0.0166
49.7129,-97.985,0.3252,269.91,240.52,19.6,19.6,1.91,0.1,0.65,0.0508
49.7129,-97.9798,0.3031,274.05,245.64,19.6,19.6,2.26,0.1,0.65,0.0211
49.7129,-97.9746,0.3195,275.68,249.65,19.6,19.6,2.81,0.1,0.65,0.0252
49.7129,-97.9694,0.373,273.96,248.99,19.6,19.6,3.16,0.1,0.65,0.0399
49.7129,-97.9642,0.3873,270.45,243.12,19.6,19.6,2.73,0.1,0.65,0.0283
49.7129,-97.959,0.3654,267.93,234.81,19.6,19.6,2.06,0.1,0.65,0.0217
49.7129,-97.9538,0.3166,268.53,230.53,19.6,19.6,1.31,0.1,0.65,0.0245
49.7129,-97.9487,0.2968,268.32,230.3,19.6,19.6,0.79,0.1,0.65,0.0124
49.7129,-97.9435,0.2952,267.7,230.51,19.6,19.6,0.61,0.1,0.65,0.0147
49.7129,-97.9383,0.2953,268.0,231.03,19.7,19.7,0.69,0.1,0.65,0.0156
49.7129,-97.9331,0.2828,269.16,232.98,19.7,19.7,0.77,0.1,0.65,0.0148
49.7129,-97.9279,0.2709,269.99,236.84,19.7,19.7,0.92,0.1,0.65,0.0157
49.7129,-97.9227,0.2637,270.87,239.96,19.7,19.7,1.26,0.1,0.65,0.012
49.7129,-97.9175,0.2488,272.92,241.03,19.7,19.7,1.44,0.1,0.65,0.0106
49.7129,-97.9123,0.2427,274.95,241.24,19.7,19.7,1.71,0.1,0.65,0.0132
49.7129,-97.9072,0.2566,274.51,240.25,19.7,19.7,1.74,0.1,0.65,0.0137
49.7129,-97.902,0.2803,272.57,237.89,19.7,19.7,1.72,0.1,0.65,0.0146
49.7129,-97.8968,0.2854,272.23,235.96,19.7,19.7,1.56,0.1,0.65,0.0157
49.7129,-97.8916,0.2713,273.96,236.16,19.7,19.7,1.3,0.1,0.65,0.0231
49.7129,-97.8864,0.2538,275.43,236.51,19.7,19.7,1.12,0.1,0.65,0.0178
49.7129,-97.8812,0.2477,276.66,236.98,19.7,19.7,1.31,0.1,0.65,0.0219
49.7129,-97.876,0.2396,279.15,239.0,19.7,19.7,1.9,0.1,0.65,0.0151
49.7129,-97.8709,0.2045,283.66,244.87,19.7,19.7,2.61,0.1,0.65,0.0192
49.7129,-97.8657,0.182,285.85,250.57,19.7,19.7,3.04,0.1,0.65,0.028
49.7129,-97.8605,0.1996,285.45,253.78,19.7,19.7,3.24,0.1,0.65,0.0335
49.7129,-97.8553,0.2203,284.5,252.41,19.7,19.7,3.12,0.1,0.65,0.0239
49.7129,-97.8501,0.2253,282.46,249.79,19.7,19.7,2.48,0.1,0.65,0.0179
49.7129,-97.8449,0.2525,278.18,248.3,19.7,19.7,1.87,0.1,0.65,0.0371
49.7129,-97.8397,0.2856,272.49,244.56,19.7,19.7,1.27,0.1,0.65,0.0231
49.7129,-97.8345,0.2878,270.56,238.99,19.8,19.8,0.88,0.1,0.65,0.0169
49.7129,-97.8294,0.2793,271.84,237.32,19.8,19.8,1.0,0.1,0.65,0.016
49.7129,-97.8242,0.2934,273.05,238.54,19.8,19.8,1.66,0.1,0.65,0.0267
49.7129,-97.819,0.3174,274.25,239.76,19.8,19.8,2.4,0.1,0.65,0.0206
49.7129,-97.8138,0.3213,276.66,239.39,19.9,19.9,2.98,0.1,0.65,0.0194
49.7129,-97.8086,0.2763,279.62,241.21,19.9,19.9,2.95,0.1,0.65,0.0174
49.7129,-97.8034,0.2572,280.19,244.56,19.9,19.9,2.91,0.1,0.65,0.0128
49.7129,-97.7982,0.2749,277.88,244.46,19.9,19.9,2.85,0.1,0.65,0.0168
49.7129,-97.7931,0.3012,275.19,240.45,19.9,19.9,2.96,0.1,0.65,0.0201
49.7129,-97.7879,0.3331,273.21,234.75,19.9,19.9,3.23,0.1,0.65,0.0234
49.7129,-97.7827,0.337,272.05,228.79,19.9,19.9,2.78,0.1,0.65,0.0252
49.7129,-97.7775,0.3166,271.23,224.86,19.9,19.9,2.03,0.1,0.65,0.0395
49.7129,-97.7723,0.3288,270.3,222.33,19.9,19.9,1.84,0.1,0.65,0.0492
49.7129,-97.7671,0.3463,270.55,219.72,19.9,19.9,2.04,0.1,0.65,0.0469
49.7129,-97.7619,0.3365,272.09,217.46,19.9,19.9,2.23,0.1,0.65,0.0176
49.7129,-97.7567,0.3106,273.93,215.76,19.9,19.9,2.22,0.1,0.65,0.0195
49.7129,-97.7516,0.2677,276.34,214.1,19.9,19.9,1.85,0.1,0.65,0.0402
49.7189,-98.1198,,260.65,238.61,19.6,19.6,5.54,0.64,0.29,
49.7189,-98.1146,,260.38,238.97,19.6,19.6,5.71,0.65,0.29,
49.7189,-98.1094,,260.56,239.77,19.6,19.6,6.35,0.68,0.25,
49.7189,-98.1043,,260.85,240.09,19.6,19.6,6.81,0.72,0.2,
49.7189,-98.0991,,260.76,239.06,19.6,19.6,6.93,0.75,0.17,
49.7189,-98.0939,,260.36,237.5,19.6,19.6,5.7,0.78,0.12,
49.7189,-98.0887,0.2472,259.18,237.03,19.6,19.6,3.95,0.77,0.14,0.0302
49.7189,-98.0835,0.2459,258.78,238.08,19.6,19.6,2.49,0.77,0.13,0.0247
49.7189,-98.0783,0.2284,260.23,240.02,19.6,19.6,1.95,0.78,0.13,0.0159
49.7189,-98.0731,0.2248,260.96,241.09,19.6,19.6,1.83,0.78,0.13,0.0182
49.7189,-98.0679,0.2345,260.34,240.92,19.6,19.6,2.38,0.78,0.12,0.0165
49.7189,-98.0628,0.229,260.15,240.45,19.6,19.6,2.94,0.78,0.12,0.0189
49.7189,-98.0576,0.2084,261.64,239.78,19.5,19.5,2.63,0.77,0.12,0.0192
49.7189,-98.0524,0.1991,265.52,239.84,19.5,19.5,2.48,0.74,0.15,0.0578
49.7189,-98.0472,0.2238,267.61,241.85,19.5,19.5,1.84,0.72,0.17,0.0348
49.7189,-98.042,0.2213,267.75,243.54,19.5,19.5,2.09,0.71,0.17,0.0596
49.7189,-98.0368,0.2423,267.11,244.28,19.5,19.5,2.69,0.69,0.18,0.0817
49.7189,-98.0316,0.2751,266.29,243.84,19.5,19.5,2.83,0.57,0.26,0.0225
49.7189,-98.0265,0.3162,266.41,242.36,19.5,19.5,2.54,0.4,0.4,0.0221
49.7189,-98.0213,0.3739,266.91,242.06,19.5,19.5,2.27,0.24,0.53,0.0244
49.7189,-98.0161,0.419,269.14,242.93,19.6,19.6,2.73,0.14,0.62,0.0399
49.7189,-98.0109,0.4131,270.73,242.43,19.6,19.6,2.95,0.1,0.65,0.0319
49.7189,-98.0057,0.4374,270.62,241.09,19.6,19.6,3.11,0.1,0.65,0.0294
49.7189,-98.0005,0.4077,269.88,239.69,19.6,19.6,2.8,0.1,0.65,0.0292
49.7189,-97.9953,0.3713,269.17,239.83,19.6,19.6,2.45,0.1,0.65,0.0204
49.7189,-97.9901,0.3489,269.44,241.5,19.6,19.6,2.18,0.1,0.65,0.0174
49.7189,-97.985,0.3355,271.57,244.24,19.6,19.6,2.35,0.1,0.65,0.02
49.7189,-97.9798,0.3275,274.27,247.29,19.6,19.6,2.68,0.1,0.65,0.0283
49.7189,-97.9746,0.3526,275.1,248.62,19.6,19.6,3.06,0.1,0.65,0.0308
49.7189,-97.9694,0.3887,273.65,246.42,19.6,19.6,3.25,0.1,0.65,0.0385
49.7189,-97.9642,0.3813,270.17,240.76,19.6,19.6,2.67,0.1,0.65,0.0304
49.7189,-97.959,0.3588,267.08,233.83,19.6,19.6,1.88,0.1,0.65,0.0405
49.7189,-97.9538,0.3134,267.65,231.28,19.6,19.6,1.05,0.1,0.65,0.023
49.7189,-97.9487,0.3013,267.56,231.23,19.6,19.6,0.69,0.1,0.65,0.0166
49.7189,-97.9435,0.3071,266.79,231.27,19.6,19.6,0.68,0.1,0.65,0.0176
49.7189,-97.9383,0.3004,267.78,231.59,19.7,19.7,0.68,0.1,0.65,0.0153
49.7189,-97.9331,0.2826,270.13,233.94,19.7,19.7,0.8,0.1,0.65,0.016
49.7189,-97.9279,0.2814,271.1,238.92,19.7,19.7,1.18,0.1,0.65,0.0177
49.7189,-97.9227,0.2823,272.24,242.93,19.7,19.7,1.64,0.1,0.65,0.012
49.7189,-97.9175,0.2784,274.54,244.39,19.7,19.7,2.22,0.1,0.65,0.014
49.7189,-97.9123,0.2701,276.13,244.71,19.7,19.7,2.35,0.1,0.65,0.0133
49.7189,-97.9072,0.2909,275.41,243.71,19.7,19.7,2.62,0.1,0.65,0.0164
49.7189,-97.902,0.3262,273.5,241.43,19.7,19.7,2.79,0.1,0.65,0.0242
49.7189,-97.8968,0.3155,272.96,239.02,19.7,19.7,2.35,0.1,0.65,0.0171
49.7189,-97.8916,0.273,274.88,238.51,19.7,19.7,1.7,0.1,0.65,0.0285
49.7189,-97.8864,0.2486,276.67,238.68,19.7,19.7,1.26,0.1,0.65,0.0179
49.7189,-97.8812,0.2402,277.98,238.78,19.7,19.7,1.46,0.1,0.65,0.0304
49.7189,-97.876,0.2333,280.22,239.65,19.7,19.7,2.03,0.1,0.65,0.0126
49.7189,-97.8709,0.1948,284.08,243.77,19.7,19.7,2.63,0.1,0.65,0.0182
49.7189,-97.8657,0.1807,285.15,248.4,19.7,19.7,2.82,0.1,0.65,0.0214
49.7189,-97.8605,0.2356,282.67,249.25,19.7,19.7,2.96,0.1,0.65,0.0174
49.7189,-97.8553,0.2717,279.87,245.18,19.7,19.7,2.92,0.1,0.65,0.0179
49.7189,-97.8501,0.2687,277.99,241.62,19.7,19.7,2.32,0.1,0.65,0.0164
49.7189,-97.8449,0.2654,275.78,242.0,19.7,19.7,1.57,0.1,0.65,0.0279
49.7189,-97.8397,0.262,274.06,244.19,19.8,19.8,1.01,0.1,0.65,0.0157
49.7189,-97.8345,0.2559,274.89,242.82,19.8,19.8,1.04,0.1,0.65,0.0168
49.7189,-97.8294,0.2605,276.18,242.14,19.8,19.8,1.57,0.1,0.65,0.0279
49.7189,-97.8242,0.2748,276.97,243.48,19.8,19.8,2.19,0.1,0.65,0.0157
49.7189,-97.819,0.3003,276.82,244.44,19.8,19.8,2.67,0.1,0.65,0.0211
49.7189,-97.8138,0.3192,276.99,243.26,19.9,19.9,3.09,0.1,0.65,0.0334
49.7189,-97.8086,0.2806,279.48,243.51,19.9,19.9,3.02,0.1,0.65,0.0189
49.7189,-97.8034,0.256,280.7,246.16,19.9,19.9,2.94,0.1,0.65,0.0163
49.7189,-97.7982,0.2813,278.45,245.55,19.9,19.9,3.0,0.1,0.65,0.0159
49.7189,-97.7931,0.3323,274.85,240.69,19.9,19.9,3.19,0.1,0.65,0.025
49.7189,-97.7879,0.3808,272.11,234.65,19.9,19.9,3.32,0.1,0.65,0.0382
49.7189,-97.7827,0.3752,271.2,230.2,19.9,19.9,2.93,0.1,0.65,0.0322
49.7189,-97.7775,0.34,271.58,228.72,19.9,19.9,2.34,0.1,0.65,0.0695
49.7189,-97.7723,0.3351,271.6,228.69,19.9,19.9,2.13,0.1,0.65,0.0599
49.7189,-97.7671,0.3561,271.32,227.51,19.9,19.9,2.41,0.1,0.65,0.0264
49.7189,-97.7619,0.3741,271.42,225.64,19.9,19.9,2.68,0.1,0.65,0.0293
